,年份,批次,科类,选科要求,招生人数,最低分,平均分,最高分,最低位次,院校专业与特殊信息,前一所学校最低位次
14550,2024,提前批本科农村卫生专项,物理类,"物理,化学",2.0,546.0,,,76345.0,嘉应学院临床医学(定向至肇庆市四会市)(5年)学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:黄塘校区,0.0
14549,2024,提前批本科农村卫生专项,物理类,"物理,化学",19.0,546.0,,,76345.0,嘉应学院临床医学(定向至揭阳市揭东区)(5年)学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:黄塘校区,0.0
20773,2024,本科批,物理类,"物理,化学",2.0,546.0,-,-,76345.0,四川师范大学安全工程,0.0
14542,2024,提前批本科教师专项,物理类,物理,28.0,546.0,,,76345.0,嘉应学院小学教育(师范，定向至梅州市大埔县)学制:4年；学费:免费；住宿费:免费；办学地点:程江校区,0.0
7936,2024,本科批,物理类,"物理,化学",65.0,546.0,,,76345.0,广州大学土木工程,0.0
7937,2024,本科批,物理类,"物理,化学",51.0,546.0,,,76345.0,广州大学智能建造,0.0
7938,2024,本科批,物理类,"物理,化学",5.0,546.0,,,76345.0,广州大学物联网工程(地方专项),0.0
13471,2024,本科批,物理类,"物理,化学",3.0,546.0,552,562,76345.0,华侨大学集成电路设计与集成系统,0.0
13470,2024,本科批,物理类,"物理,化学",2.0,546.0,550,553,76345.0,华侨大学车辆工程,0.0
12231,2024,本科批,物理类,"物理,化学",3.0,546.0,,,76345.0,湖南科技大学计算机科学与技术,0.0
11105,2024,本科批,物理类,"物理,化学",3.0,546.0,-,562,76345.0,河南大学数学类(学费:5750元/学年)含数学与应用数学(师范)、统计学、金融数学、信息与计算科学专业含数学与应用数学明德计划实验班,0.0
11573,2024,本科批,物理类,"物理,化学",6.0,546.0,,,76345.0,湖北大学量子信息科学办学地点:第一学年阳逻校区，第二至第四学年武昌校区,0.0
12230,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,湖南科技大学电气工程及其自动化(卓越工程师班),0.0
11574,2024,本科批,物理类,"物理,化学",3.0,546.0,,,76345.0,湖北大学合成生物学办学地点:第一学年阳逻校区，第二至第四学年武昌校区,0.0
11575,2024,本科批,物理类,"物理,化学",6.0,546.0,,,76345.0,"湖北大学物理学(师范)(学费:4500元/学年)
办学地点:第一学年阳逻校区，第二至第四学年武昌校区",0.0
22562,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,西安工业大学自动化(中外合作办学)与俄罗斯圣彼得堡彼得大帝理工大学中外合作办学项目,0.0
22561,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,西安工业大学机械设计制造及其自动化(中外合作办学)与俄罗斯圣彼得堡彼得大帝理工大学中外合作办学项目,0.0
12373,2024,本科批,物理类,"物理,化学",4.0,546.0,,,76345.0,湖南农业大学园艺,0.0
9033,2024,本科批,物理类,"物理,化学",16.0,546.0,-,-,76345.0,广州美术学院工业设计,0.0
24918,2024,本科批,物理类,"物理,化学",7.0,546.0,,,76345.0,浙江传媒学院软件工程培养传媒大数据人才,0.0
19392,2024,本科批,物理类,物理,3.0,546.0,,,76345.0,上海工程技术大学信息管理与信息系统,0.0
15928,2024,本科批,物理类,"物理,化学",3.0,546.0,-,-,76345.0,昆明理工大学功能材料办学地点:莲华校区,0.0
15929,2024,本科批,物理类,"物理,化学",3.0,546.0,-,-,76345.0,昆明理工大学化学工程与工艺,0.0
10587,2024,本科批,物理类,物理,2.0,546.0,,,76345.0,海南师范大学教育学类(师范)含教育学、学前教育、特殊教育专业,0.0
19393,2024,本科批,物理类,"物理,化学",4.0,546.0,,,76345.0,上海工程技术大学飞行器制造工程,0.0
19394,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,上海工程技术大学光电信息科学与工程,0.0
12376,2024,本科批,物理类,"物理,化学",4.0,546.0,,,76345.0,湖南农业大学食品科学与工程(学费:5900元/学年),0.0
15980,2024,本科批,物理类,"物理,化学",1.0,546.0,-,-,76345.0,昆明医科大学康复作业治疗,0.0
8030,2024,提前批本科教师专项,物理类,物理,3.0,546.0,,,76345.0,广州大学特殊教育(师范，定向至肇庆市怀集县)学制:4年；学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:大学城校区,0.0
12377,2024,本科批,物理类,"物理,化学",3.0,546.0,,,76345.0,湖南农业大学食品质量与安全(学费:5900元/学年),0.0
1906,2024,本科批,物理类,"物理,化学",15.0,546.0,550,558,76345.0,东莞理工学院机器人工程因用人单位可能对考生身体素质有要求，请色盲的考生慎重报考,0.0
1907,2024,本科批,物理类,"物理,化学",45.0,546.0,,,76345.0,东莞理工学院软件工程教育部“卓越工程师计划”试点专业,0.0
20774,2024,本科批,物理类,"物理,化学",2.0,546.0,-,-,76345.0,四川师范大学金融数学(学费:5760元/学年)办学地点:狮子山校区,0.0
1582,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,大连外国语大学英语学制:4年；学费:8000元/学年；住宿费:待定；外语语种:英语；办学地点:校本部,0.0
25672,2024,本科批,物理类,物理,1.0,546.0,546,546,76345.0,中国劳动关系学院劳动关系,0.0
27041,2024,本科批,物理类,物理,1.0,546.0,,,76345.0,重庆师范大学新闻传播学类含新闻学、网络与新媒体专业,0.0
3924,2024,本科批,物理类,"物理,化学",10.0,546.0,,,76345.0,广东技术师范大学数学与应用数学(师范)(地方专项),0.0
3923,2024,本科批,物理类,"物理,化学",30.0,546.0,-,-,76345.0,广东技术师范大学电气工程及其自动化职教师资创新实验班,0.0
23267,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,西南民族大学数学与应用数学(师范),0.0
26856,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,重庆工商大学计算机科学与技术,0.0
13474,2024,本科批,物理类,"物理,化学",4.0,546.0,550,559,76345.0,华侨大学数据科学与大数据技术办学地点:泉州校区,0.0
23022,2024,本科批,物理类,"物理,化学",4.0,546.0,549,-,76345.0,西华大学能源与动力工程,0.0
2260,2024,本科批,物理类,"物理,化学",40.0,546.0,549,562,76345.0,佛山大学光源与照明卓越工程师班,0.0
2261,2024,本科批,物理类,"物理,化学",40.0,546.0,,,76345.0,佛山大学光电信息科学与工程,0.0
13473,2024,本科批,物理类,"物理,化学",3.0,546.0,546,547,76345.0,华侨大学应用物理学(拔尖人才试点班)“1+3”两校区融合式培养,0.0
13472,2024,本科批,物理类,"物理,化学",4.0,546.0,547,550,76345.0,华侨大学制药工程,0.0
15638,2024,本科批,物理类,"物理,化学",2.0,546.0,-,-,76345.0,南昌医学院中西医临床医学(5年)学费:4350元/学年；住宿费:待定；特征要求:不招色盲色弱；办学地点:小蓝校区,0.0
16917,2024,本科批,物理类,"物理,化学",4.0,546.0,,,76345.0,南昌航空大学应用化学,0.0
17501,2024,本科批,物理类,物理,2.0,546.0,-,-,76345.0,南京特殊教育师范学院孤独症儿童教育(师范),0.0
27006,2024,本科批,物理类,物理,2.0,546.0,,,76345.0,重庆理工大学知识产权,0.0
27005,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,重庆理工大学制药工程(学费:6200元/学年),0.0
1581,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,大连外国语大学日语,0.0
348,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,安徽工业大学电子信息工程(学费:5200元/学年),0.0
6891,2024,提前批本科农村卫生专项,物理类,"物理,化学",15.0,546.0,,,76345.0,广东医科大学临床医学(定向至湛江市吴川市)(5年)学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:湛江校区,0.0
25402,2024,本科批,物理类,"物理,化学",4.0,546.0,,,76345.0,中北大学物联网工程,0.0
1007,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,北京石油化工学院材料科学与工程学制:4年；学费:4600元/学年；住宿费:待定；特征要求:不招色盲；办学地点:校本部,0.0
17875,2024,本科批,物理类,"物理,化学",1.0,546.0,546,546,76345.0,内蒙古大学环境工程,0.0
17874,2024,本科批,物理类,物理,2.0,546.0,547,547,76345.0,内蒙古大学物流管理,0.0
17873,2024,本科批,物理类,"物理,化学",1.0,546.0,546,546,76345.0,内蒙古大学大气科学因用人单位可能对考生身体素质有要求，请裸眼视力<4.8的考生慎重报考,0.0
25401,2024,本科批,物理类,"物理,化学",5.0,546.0,,,76345.0,中北大学包装工程,0.0
14958,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学汉语国际教育(学费:4380元/学年),0.0
14957,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学社会工作跨学科交叉专业,0.0
14956,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学电子商务(学费:5220元/学年),0.0
14955,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学物流管理培养智慧供应链人才,0.0
10309,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,哈尔滨理工大学能源与动力工程(学费:4500元/学年),0.0
14954,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学新闻学,0.0
11632,2024,本科批,物理类,"物理,化学",2.0,546.0,548,549,76345.0,湖北工业大学工业工程,0.0
14952,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学工程管理,0.0
14951,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学国际商务,0.0
18292,2024,本科批,物理类,"物理,化学",2.0,546.0,549,551,76345.0,青海大学材料成型及控制工程,0.0
18293,2024,本科批,物理类,"物理,化学",1.0,546.0,546,546,76345.0,青海大学生态学,0.0
2844,2024,本科批,物理类,物理,20.0,546.0,549,557,76345.0,广东财经大学商务英语办学地点:第一学年佛山校区，第二至四学年广州校区,0.0
12370,2024,本科批,物理类,"物理,地理",3.0,546.0,,,76345.0,湖南农业大学人文地理与城乡规划学制:4年；学费:4500元/学年；住宿费:待定；办学地点:校本部,0.0
21434,2024,本科批,物理类,物理,2.0,546.0,,,76345.0,天津科技大学金融工程,0.0
6892,2024,提前批本科农村卫生专项,物理类,"物理,化学",16.0,546.0,,,76345.0,广东医科大学临床医学(定向至茂名市化州市)(5年)学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:湛江校区,0.0
3489,2024,本科批,物理类,物理,15.0,546.0,,,76345.0,广东工业大学会计学中澳班；与澳大利亚蒙纳士大学学分互认项目,0.0
14953,2024,本科批,物理类,物理,1.0,546.0,-,546,76345.0,江西财经大学国际经济发展合作,0.0
14323,2024,本科批,物理类,"物理,化学,地理",5.0,546.0,-,554,76345.0,济南大学地理科学含师范学制:4年；学费:5500元/学年；住宿费:待定；特征要求:不招色盲；办学地点:校本部,0.0
17097,2024,本科批,物理类,"物理,化学",5.0,546.0,-,549,76345.0,南华大学机器人工程,0.0
24975,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,浙大城市学院计算机科学与技术(学费:6300元/学年),0.0
6962,2024,本科批,物理类,"物理,化学",60.0,546.0,,,76345.0,广东以色列理工学院生物技术(中外合作办学)与以色列理工学院中外合作办学项目；按以色列理工学院办学要求进行培养，外方学位的专业名称为:BiotechnologyandFoodEngineering(生物技术与食品工程),0.0
2843,2024,本科批,物理类,"物理,地理",15.0,546.0,548,551,76345.0,广东财经大学人文地理与城乡规划,0.0
2846,2024,本科批,物理类,物理,90.0,546.0,549,563,76345.0,广东财经大学经济统计学,0.0
22694,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,西安理工大学土木工程(中外合作办学)与澳大利亚詹姆斯库克大学中外合作办学项目,0.0
21619,2024,本科批,物理类,"物理,政治",1.0,546.0,-,546,76345.0,天津外国语大学国际组织与全球治理学制:4年；学费:4400元/学年；住宿费:待定；办学地点:滨海校区,0.0
22693,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,西安理工大学电子科学与技术(中外合作办学)与澳大利亚詹姆斯库克大学中外合作办学项目,0.0
22651,2024,本科批,物理类,"物理,化学",2.0,546.0,547,548,76345.0,西安科技大学新能源科学与工程,0.0
25145,2024,本科批,物理类,物理,5.0,546.0,,,76345.0,浙江理工大学行政管理办学地点:临平校区,0.0
25199,2024,本科批,物理类,物理,4.0,546.0,,,76345.0,浙江师范大学经济与贸易类含金融学、国际经济与贸易专业,0.0
30787,2024,本科批,物理类,"物理,化学",5.0,546.0,549,554,76345.0,重庆中医药学院针灸推拿学(5年),0.0
12853,2024,本科批,物理类,"物理,化学",7.0,546.0,548,551,76345.0,华北水利水电大学机械类含机械设计制造及其自动化、车辆工程、智能制造工程专业,0.0
12852,2024,本科批,物理类,"物理,化学",4.0,546.0,547,548,76345.0,"华北水利水电大学软件工程(学费:5000元/学年)
办学地点:江淮校区",0.0
9987,2024,本科批,物理类,物理,2.0,546.0,547,547,76345.0,桂林电子科技大学工业工程,0.0
1027,2024,本科批,物理类,"物理,化学",2.0,546.0,-,555,76345.0,北京物资学院应用统计学,0.0
25405,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,中北大学信息与计算科学(学费:5100元/学年),0.0
1026,2024,本科批,物理类,"物理,化学",1.0,546.0,,,76345.0,北京物资学院人工智能,0.0
1025,2024,本科批,物理类,物理,2.0,546.0,-,546,76345.0,北京物资学院金融学期货与证券实验班学制:4年；学费:4200元/学年；住宿费:待定；办学地点:校本部,0.0
18690,2024,本科批,物理类,"物理,化学",3.0,546.0,,,76345.0,厦门医学院口腔医学技术,0.0
25404,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,中北大学新能源科学与工程,0.0
12072,2024,本科批,物理类,"物理,化学",3.0,546.0,547,549,76345.0,湖南工业大学人工智能,0.0
25403,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,中北大学安全工程,0.0
370,2024,本科批,物理类,"物理,化学",4.0,546.0,,,76345.0,安徽理工大学临床医学(5年)(学费:6050元/学年),0.0
18696,2024,本科批,物理类,"物理,化学",2.0,546.0,,,76345.0,山东财经大学数学与应用数学,0.0
3488,2024,本科批,物理类,物理,40.0,546.0,553,572,76345.0,广东工业大学大数据管理与应用中澳班；与澳大利亚蒙纳士大学学分互认项目,0.0
18980,2024,本科批,物理类,物理,4.0,546.0,549,553,76345.0,山西大学金融学,0.0
2845,2024,本科批,物理类,物理,69.0,546.0,549,562,76345.0,广东财经大学经济学,0.0
21769,2024,本科批,物理类,物理,3.0,546.0,550,559,76345.0,温州肯恩大学管理科学(中外合作办学)与美国肯恩大学中外合作办学项目,0.0
21770,2024,本科批,物理类,"物理,化学",2.0,546.0,547,549,76345.0,温州肯恩大学环境科学(中外合作办学)与美国肯恩大学中外合作办学项目,0.0
1423,2024,本科批,物理类,"物理,化学",4.0,546.0,552,566,76345.0,成都中医药大学眼视光学(学费:6960元/学年)不招色盲色弱,0.0
16069,2024,本科批,物理类,"物理,化学",1.0,546.0,546,546,76345.0,兰州交通大学轨道交通信号与控制,0.0
12851,2024,本科批,物理类,"物理,化学",4.0,546.0,548,550,76345.0,"华北水利水电大学港口航道与海岸工程(学费:5000元/学年)
办学地点:龙子湖校区",0.0
